链接,等级,亮点,出售剩余时间,公示期截止时间,门派,综合实力,人物评分,召唤灵评分,装备评分,历史门派,历史角色,昵称,造型,仙玉数,总金币数,月饼粽子食用量,气血上限,物理伤害,法术伤害,速度,物理防御,法术防御,治疗强度,魔法上限,物理暴击,法术暴击,物理抗暴,法术抗暴,封印命中,抵抗封印,物理暴击伤害,法术暴击伤害,物理抵抗,法术抵抗,气血恢复效果,当前加点方案,永久助战,成就点数,称谓
"https://my.cbg.163.com/cgi/mweb/equip/224/202311201001716-224-V4EDPGR2WNQH?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,8红神宠特技x1满阶门派法宝,,2023-11-26 10:50,花果山,31660,18836,12824,8278,狮驼岭，大唐官府，月宫,杀破狼，剑侠客,好久不溅,龙太子,"0","28,717",54,3895,1872,434,777,776,952,208,1819,2%,0%,0%,0%,7,1400,33,0,0,0,21,体质：69魔力：69力量：464耐力：69敏捷：73,孙悟空（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、西海龙王（⭐ ⭐ ⭐ ）、小白龙（⭐ ⭐ ⭐ ）、北海龙子（⭐ ）、猪八戒（天地）、蝎子精（天地）、黑无常（天地）、汤圆（天地）、金箍棒灵（天地）、百花羞（天地）、惠岸行者（天地）、孙婆婆（天地）、飞霞（天地）、酒肉和尚（天地）、老鼠精（天地）、红孩儿（天地）、白无常（天）、星宿神君,738,剑会群雄·勇者三级、竞技场·百胜、武林高手、竞技场·百战、剑会群雄·千胜、剑会群雄·助人为乐、竞技场·助人为乐、梦幻迷城·新秀二级、地煞·履水吐焰、剑会群雄·嗜血、竞技场·嗜血、六韬三略、剑会群雄·慈悲为怀、剑会群雄·惊奇、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/182/202311201001716-182-ITSS3EUQZ6UA?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,8红神宠特技x1满阶门派法宝满级阵法x1,,2023-11-26 10:43,花果山,34150,19394,14756,7876,大唐官府，月宫，花果山,漠少君，龙太子，剑侠客,控制的了吗．,神天兵,"1","1,532,409",54,3695,1917,417,787,786,901,199,1930,1%,0%,0%,0%,0,1392,18,36,15,0,0,体质：70魔力：70力量：465耐力：69敏捷：70,惠岸行者（天地）、孙悟空（天地）、唐僧（天地）、空度禅师（天地）、小白龙（天地）、西海龙王（天地）、红孩儿（天地）、李天王（天地）、百花羞（天）、猪八戒（天）、铁扇公主（天）、太白金星（天）、地藏菩萨（天）、星宿神君,990,剑会群雄·救死扶伤、竞技场·小试牛刀、武林高手、倚马七纸、剑会群雄·勇者一级、梦幻竞猜·见时知几、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀三级、六星地煞·移山覆海、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·十胜、剑会群雄·惊奇、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/78/202311201001716-78-UKH4E4JUGCW4O?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,神兽x28红神宠特技x1,,2023-11-26 10:41,花果山,38867,20636,18231,7852,大唐官府，花果山，月宫,剑侠客,Dirge、子浩,龙太子,"28","314,495",54,3293,1846,406,728,703,999,199,1850,1%,0%,0%,0%,10,1386,36,17,0,16,20,体质：71魔力：71力量：458耐力：71敏捷：73,孙悟空（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、阎罗王（⭐ ）、北海龙子（⭐ ）、小白龙（⭐ ）、蝎子精（⭐ ）、铁扇公主（⭐ ）、菩提老祖（⭐ ）、酒肉和尚（⭐ ）、大鹏王（⭐ ）、汤圆（天地）、老鼠精（天地）、红孩儿（天地）、猪八戒（天地）、沙和尚（天地）、牛魔王（天地）、惠岸行者（天地）、万圣公主（天）、西海龙王（天）、黄袍怪（天）、哪吒（天）、法明长老（天）、孙婆婆（天）、司药御侍（天）、白无常（天）、九头虫（天）、九灵元圣（天）、北海龙女（天）、百花羞（天）、北海龙王（天）、太白金星（天）、飞霞（天）、空度禅师（天）、玉兔精、银角大王、星宿神君、金角大王,1122,江湖小虾、剑会群雄·显赫、地煞·履水吐焰、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、竞技场·百胜、剑会群雄·救死扶伤、竞技场·百战、倚马七纸、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀二级、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·战将三级、亿万热爱·青春梦幻、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/47/202311201001716-47-G63MK5KNORGAA?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,,,2023-11-26 10:36,花果山,26328,15479,10849,6648,大唐官府,逍遥生,羡尔颜、,龙太子,"16","443,385",54,3309,1820,399,703,644,905,181,1734,0%,0%,0%,0%,7,1380,0,0,0,14,0,体质：72魔力：71力量：462耐力：70敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、红孩儿（⭐ ⭐ ）、铁扇公主（⭐ ）、九灵元圣（⭐ ）、牛魔王（天地）、猪八戒（天地）、惠岸行者（天地）、唐僧（天地）、菩提老祖（天地）、汤圆（天地）、李天王（天地）、百花羞（天）、酒肉和尚（天）、西海龙王（天）、星宿神君,556,地煞·御风神行、竞技场·小试牛刀、剑会群雄·勇者一级、为人师表、精灵小助手·窥径、竞技场·百胜、竞技场·百战、剑会群雄·十胜、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀二级、剑会群雄·扬名、剑会群雄·小试牛刀、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/108/202311201001716-108-CWIECBIJOOJF?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,8红神宠,,2023-11-26 10:35,月宫,29090,16880,12210,7004,无,无,漠羽的亲生父,龙太子,"3,359","9,086",12,3257,1778,384,705,851,741,203,1787,2%,0%,0%,0%,1380,1394,0,19,17,0,0,体质：70魔力：69力量：419耐力：72敏捷：72,百花羞（天地）、铁扇公主（天地）、惠岸行者（天地）、西海龙王（天地）、红孩儿（天地）、李天王（天地）、大鹏王（天地）、司药御侍（天）、星宿神君（天）、汤圆、北海龙女,532,太阴清客、江湖小虾、梦幻迷城·先锋一级、为人师表、剑会群雄·新秀一级、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/548/202311201001716-548-BWDXUKNRPM3W?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,8红神宠逆满法宝x1满级阵法x1,,2023-11-26 10:34,月宫,31633,17383,14250,6951,大唐官府，花果山,剑侠客,Shawn,龙太子,"8","578,854",54,2921,1785,405,803,816,782,202,1715,0%,0%,0%,0%,1390,1393,0,31,13,17,9,体质：78魔力：80力量：430耐力：81敏捷：75,北海龙子（⭐ ）、阎罗王（天地）、铁扇公主（天地）、蝎子精（天地）、猪八戒（天地）、孙悟空（天地）、青狮王（天地）、万圣公主（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、汤圆（天地）、牛魔王（天地）、百花羞（天地）、惠岸行者（天地）、孙婆婆（天地）、酒肉和尚（天地）、老鼠精（天地）、白象王（天地）、红孩儿（天地）、大鹏王（天地）、黄袍怪（天）、西海龙王（天）、北海龙女（天）、小白龙（天）、飞霞（天）、星宿神君（天）、李天王（天）,712,地煞·御风神行、竞技场·救死扶伤、太阴清客、剑会群雄·勇者三级、竞技场·百胜、梦幻迷城·战将三级、竞技场·百战、剑会群雄·显赫、明日之星、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、竞技场·嗜血、六韬三略、剑会群雄·慈悲为怀、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/567/202311201001716-567-HRRPFXYHQGCD?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,神兽x1特技x1,,2023-11-26 10:33,花果山,32115,18968,13147,7136,月宫,无,吾皇,龙太子,"9","0",54,3508,1913,431,750,639,898,140,1913,0%,0%,0%,0%,0,1380,0,17,0,0,20,体质：69魔力：69力量：467耐力：69敏捷：70,孙悟空（天地）、青狮王（天）、汤圆（天）、小白龙（天）、老鼠精（天）、杨戬（天）、李天王（天）、猪八戒（天）、九灵元圣（天）、惠岸行者（天）、大鹏王（天）、北海龙子、西海龙王、司药御侍、星宿神君、铁扇公主、北海龙女、百花羞、太白金星、白象王,856,地煞·履水吐焰、江湖小虾、竞技场·百胜、梦幻迷城·勇者二级、为人师表、考古者·古迹烟尘、竞技场·小试牛刀、剑会群雄·扬名、剑会群雄·精英一级、剑会群雄·小试牛刀、六韬三略、竞技场·百战、剑会群雄·十胜、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/455/202311201001716-455-OISSFIJET77K?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,满级阵法x1,,2023-11-26 10:30,大唐官府,24511,15656,8855,6340,无,无,一休不休息,逍遥生,"0","4,307,770",45,2906,1798,383,754,688,785,178,1007,0%,0%,0%,0%,0,1380,15,18,0,14,0,体质：69魔力：69力量：446耐力：70敏捷：81,百花羞（天地）、铁扇公主（天地）、小白龙（天地）、李天王（天地）、孙悟空（天）、惠岸行者（天）、西海龙王（天）、汤圆（天）、青狮王、星宿神君,530,江湖小虾、梦幻迷城·先锋一级、为人师表、竞技场·十胜、剑会群雄·新秀二级、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/272/202311201001716-272-PDELUAOW63PF?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,神兽x1特技x1满阶门派法宝满级阵法x1,,2023-11-26 10:18,花果山,34270,19496,14774,7557,小雷音，狮驼岭，月宫，花果山,杀破狼，龙太子,鱼瘾·,龙太子,"16","24,104",54,3494,1958,409,785,663,916,177,1864,0%,0%,0%,0%,0,1410,31,0,0,0,0,体质：69魔力：70力量：464耐力：69敏捷：72,阎罗王（天地）、蝎子精（天地）、猪八戒（天地）、孙悟空（天地）、唐僧（天地）、惠岸行者（天地）、小白龙（天地）、红孩儿（天地）、李天王（天地）、铁扇公主（天）、青狮王（天）、九灵元圣（天）、西海龙王（天）、金箍棒灵（天）、牛魔王（天）、太白金星（天）、飞霞（天）、玉面狐狸（天）、白象王（天）、大鹏王（天）、万圣公主、沙和尚、百花羞、星宿神君,1092,七星地煞·举火燎天、江湖小虾、竞技场·百胜、剑会群雄·救死扶伤、考古者·古迹烟尘、竞技场·小试牛刀、竞技场·百战、倚马七纸、蓬莱·闻尽天下、诲人不倦、剑会群雄·勇者一级、剑会群雄·助人为乐、剑会群雄·崇拜、伏妖行者、梦幻迷城·新秀二级、西江月·无名渔夫、剑会群雄·百胜、剑会群雄·嗜血、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/175/202311200001716-175-VG4MMYMEKCEV?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,满阶门派法宝满级阵法x2,,2023-11-26 10:11,月宫,30065,18337,11728,7301,大唐官府，狮驼岭，月宫，花果山,漠少君，剑侠客，巨魔王，虎头怪，龙太子,武成王,龙太子,"0","4,918",54,3086,1920,396,754,816,863,138,1976,0%,0%,0%,0%,1380,1407,35,0,0,0,0,体质：69魔力：69力量：468耐力：69敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、菩提老祖（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ）、阎罗王（⭐ ）、北海龙子（⭐ ）、孙婆婆（⭐ ）、老鼠精（⭐ ）、白无常（⭐ ）、铁扇公主（⭐ ）、唐僧（⭐ ）、九灵元圣（⭐ ）、北海龙王（⭐ ）、飞霞（⭐ ）、酒肉和尚（⭐ ）、汤圆（天地）、司药御侍（天地）、小白龙（天地）、红孩儿（天地）、猪八戒（天地）、惠岸行者（天地）、大鹏王（天地）、杏林仙（天）、黄袍怪（天）、星宿神君（天）、杨戬（天）、九头虫（天）、黑无常（天）、北海龙女（天）、沙和尚（天）、万圣公主、西海龙王、银角大王、观音菩萨、蝎子精、百花羞、牛魔王、白象王,922,七星地煞·举火燎天、江湖小虾、剑会群雄·显赫、剑会群雄·勇者一级、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、竞技场·百战、倚马七纸、剑会群雄·助人为乐、梦幻迷城·新秀三级、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·慈悲为怀
"https://my.cbg.163.com/cgi/mweb/equip/560/202311201001716-560-JVG7DOMSGOTS?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,神兽x1,,2023-11-26 10:11,花果山,27398,15300,12098,6542,阴曹地府,杀破狼,Au．风不止,龙太子,"1,354","208,174",8,2888,1772,394,617,670,805,194,1671,2%,0%,0%,0%,0,1380,31,0,0,0,10,体质：69魔力：69力量：422耐力：69敏捷：69,铁扇公主（天地）、惠岸行者（天地）、西海龙王（天）、汤圆（天）、红孩儿（天）、百花羞、星宿神君、法明长老、北海龙女,538,竞技场·小试牛刀、为人师表、梦幻迷城·先锋二级、精灵小助手·窥径、竞技场·百胜、地煞·伏虎斩妖、竞技场·百战、剑会群雄·十胜、剑会群雄·精英二级、明日之星、剑会群雄·助人为乐、伏妖行者、竞技场·助人为乐、剑会群雄·扬名、剑会群雄·小试牛刀、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/567/202311201001716-567-3Q1ZSK0MPJPG?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925991762veVLP&tag=user",69,8红神宠特技x1,,2023-11-26 10:09,狮驼岭,34459,18651,15808,7414,花果山，月宫,玄彩娥,雪碧芬达,狐美人,"30","43,671",41,4093,1805,427,766,576,776,162,1728,0%,0%,0%,0%,17,1386,16,0,0,0,0,体质：70魔力：69力量：452耐力：69敏捷：71,孙悟空（⭐ ⭐ ⭐ ）、李天王（⭐ ）、惠岸行者（天地）、阎罗王（天）、观音菩萨（天）、牛魔王（天）、铁扇公主（天）、汤圆（天）、大鹏王（天）、百花羞、猪八戒、小白龙、西海龙王、星宿神君、北海龙女,772,竞技场·救死扶伤、江湖小虾、竞技场·小试牛刀、剑会群雄·救死扶伤、剑会群雄·勇者四级、竞技场·百战、剑会群雄·钦佩、剑会群雄·助人为乐、六星地煞·移山覆海、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、魔岭玫瑰、剑会群雄·小试牛刀、六韬三略、竞技场·十胜、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/293/202311201001716-293-TMREIWZZAILJ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925992561aLhkt&tag=user",69,       门派排名第5名     神兽x19红神宠满阶门派法宝满级阵法x2,,2023-11-26 10:07,狮驼岭,42202,22054,20148,8051,狮驼岭，大唐官府，月宫，花果山,虎头怪，剑侠客，龙太子，巨魔王,皮皮又又,虎头怪,"0","237,907",54,4653,1862,462,770,653,887,197,1829,1%,0%,0%,0%,17,1386,35,19,0,14,10,体质：69魔力：69力量：466耐力：69敏捷：71,孙悟空（⭐ ⭐ ⭐ ）、九头虫（⭐ ⭐ ）、唐僧（⭐ ⭐ ）、地藏菩萨（⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、阎罗王（⭐ ）、青狮王（⭐ ）、北海龙子（⭐ ）、白无常（⭐ ）、红孩儿（⭐ ）、李天王（⭐ ）、蝎子精（⭐ ）、铁扇公主（⭐ ）、九灵元圣（⭐ ）、菩提老祖（⭐ ）、牛魔王（⭐ ）、酒肉和尚（⭐ ）、杏林仙（天地）、万圣公主（天地）、汤圆（天地）、法明长老（天地）、青莲仙女（天地）、孙婆婆（天地）、小白龙（天地）、老鼠精（天地）、观音菩萨（天地）、猪八戒（天地）、沙和尚（天地）、百花羞（天地）、北海龙王（天地）、惠岸行者（天地）、太白金星（天地）、空度禅师（天地）、玉面狐狸（天地）、白象王（天地）、玉兔精（天）、西海龙王（天）、黄袍怪（天）、嫦娥（天）、哪吒（天）、银角大王（天）、情丝娘子（天）、镇元子（天）、司药御侍（天）、星宿神君（天）、杨戬（天）、大当家（天）、黑无常（天）、金箍棒灵（天）、北海龙女（天）、金角大王（天）、飞霞（天）、黄眉,1317,七星地煞·举火燎天、摸鱼儿·初涉垂钓、剑会群雄·显赫、百兽统领、擂台争霸·战将、为人师表、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、考古者·古迹烟尘、剑会群雄·勇者四级、竞技场·百战、明日之星、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、八斗之才、梦幻迷城·战将一级、剑会群雄·慈悲为怀
